,bookname,name
6478,"[6108, 3089, 48130, 39221, 27530, 23267, 36487, 20192, 51792, 13356, 19371, 34017, 34902, 34901, 3330, 30435, 28631, 19933, 12284, 39139, 29695, 33962, 4222]",6478
6479,"[8924, 9089, 27029, 28475, 15137, 15135, 34003, 33954, 22190]",6479
6480,"[15041, 24681, 9848, 51467, 41551, 12763, 23542, 36488, 32348]",6480
6481,"[27480, 27466, 8238, 32348, 32348, 32351, 11694, 24930, 27542]",6481
6482,"[13384, 14369, 17799, 20013, 38494, 34003, 34031, 195, 46766, 20836, 16857]",6482
6483,"[44778, 23859, 23860]",6483
6484,"[17090, 26980, 17952, 8224, 42180, 46536, 19098, 19057, 15710, 30676, 28978, 43430, 43415, 43425, 43422]",6484
6485,"[17387, 17385, 6528, 26525, 6521, 34730, 22981, 21658]",6485
6486,"[33960, 33937, 22888, 13830, 51385, 47887, 22338, 22334, 12487, 491]",6486
6487,"[52899, 31511]",6487
6488,"[51783, 38266, 38266, 38266]",6488
6489,"[51008, 43908, 10076, 19287, 47872, 47871, 47899]",6489
6490,[7568],6490
6491,"[39125, 52223, 16102, 21639, 39156, 36475, 17597, 11315, 37030, 302, 2775, 45124, 44150, 33552, 8444, 9285, 43155]",6491
6492,"[12120, 37156, 13538, 22462, 17970, 26699, 9788, 32600, 38615]",6492
6493,"[28949, 23500, 23501, 45043, 11688, 27340]",6493
6494,"[8481, 8878, 47679, 34332, 13022, 6506, 17349, 24599, 15644, 11166, 23209, 51738, 33934, 49300, 27072, 27777, 33484, 13534, 13535, 27764, 14310, 31684, 17813, 51981]",6494
6495,"[50101, 25588, 38443, 11881, 12012, 35879, 33580, 16392, 8247, 27976, 27986, 27978, 34522, 24216, 17832, 27554, 22057, 41123]",6495
6496,"[36932, 25950, 15333, 47679, 49722, 36585, 23254, 8737, 24450, 42180]",6496
6497,"[35802, 49304, 21908, 40544, 1248, 40546, 50976, 34791, 48658, 13021, 26442, 49890, 51528, 34006, 33960, 19283, 841, 16002, 34678, 34594, 21400, 36483, 27505, 22437, 33951, 52537, 42881]",6497
6498,"[8924, 28475, 12575, 22158, 20174, 42619, 27013]",6498
6499,"[8049, 41142, 12012, 48505, 41231, 41231, 17188, 17190, 17192, 17189, 17191, 17185, 17187, 11420, 35840, 45294, 10003, 36560, 37572, 27935, 10005]",6499
6500,"[3754, 3759, 28021, 3778, 3757, 3782, 3779, 43342, 43341, 28021, 3779, 3782, 3778, 3757, 3759, 48388, 3759, 3757, 3778, 3782, 3779, 28021, 51526]",6500
6501,"[21639, 27323, 14364, 53035, 19294, 30524, 31220, 34622, 27044, 17065, 30622, 28744, 37457, 41557, 21877, 31227, 46712, 34624, 35880, 17088, 38541, 27741, 38598, 46096, 20190, 38641, 51549, 10097, 33825, 41309, 40318, 34797, 27645, 27135, 19923, 41654, 41296, 31109, 22059, 51368, 32074, 37002, 37344, 48279, 48592, 44294, 37512, 14534, 16802, 34576, 27787, 37164, 31440, 33477, 8686, 40264, 35781, 16886, 32316, 33585, 18325, 42231, 11914, 9394, 22395, 24736, 38320, 43316, 41678, 49488, 24572, 24741, 8825, 46083, 23209, 11166, 22260, 25805, 41703, 26099, 28493, 13011, 19539, 2755, 23150, 53036, 1223, 12458]",6501
6502,"[22562, 27995, 25274, 25277, 9838, 9838, 11585, 9141, 17360, 25030, 36290, 25370, 50542, 33934]",6502
6503,"[34902, 50381, 50383, 36748, 48388, 46417, 46879, 41935, 26981, 27951, 34307, 12265, 12415, 27756, 34433]",6503
6504,"[15859, 31930, 41226, 8743, 23653, 33845]",6504
6505,"[22043, 32509, 33436, 43007, 33880, 35517, 38541, 35573, 51515, 34625, 19923, 46713, 20126, 50908, 45244, 12946, 52983, 8576, 38598, 18539, 8924, 31335, 37514, 33561, 46386, 22167, 16800, 38615, 11281, 51981, 8099, 41657, 21312, 25944, 9323, 1223, 33825, 41123, 50197, 37112, 49349, 17835, 36515, 12078, 8761, 30514, 30512, 30513]",6505
6506,"[27239, 22411, 31630, 50014, 40349, 46398, 16798, 49890, 48285, 43923, 52029, 14364, 53035, 27757, 43483, 43482, 43481, 23245, 25671, 12787, 27951, 27951, 41802, 27714, 27756, 11969, 17400, 38792, 27714, 36515, 36487, 52480, 29287, 33979, 42788, 27757]",6506
6507,"[13556, 35653, 37074, 50958, 51538, 49640, 35925, 32082, 33529, 33528, 21639, 37045, 51318, 42180, 49611, 25030, 33850, 23485, 22984, 33759, 17214, 17214, 23542, 17712, 52030, 27162, 12881, 42752, 41628, 16791, 46429, 51392, 51391, 11402, 11403, 8737, 53049, 16390, 46429]",6507
6508,"[42742, 42743, 27972, 51545]",6508
6509,"[45211, 12091, 24886, 18290]",6509
6510,"[49082, 37074, 25621, 13781, 48390, 24396, 13779, 25591, 539, 24397, 25773, 9383, 42618, 42619, 42620, 42622, 42620, 42622, 35541, 21909]",6510
6511,"[24501, 5579, 35835, 9569, 19169, 3951, 32122, 20800, 25590, 13778, 13777, 24396, 24396, 25612, 24396, 25590, 49988, 24531]",6511
6512,"[26405, 19333, 27013, 26395, 49440, 8991, 26441, 36602, 16107, 9367, 15050, 490, 26479, 44513, 27954, 10878, 29985, 19164, 27932, 27955, 21501, 20784, 37536, 12722]",6512
6513,"[50171, 19443, 41042, 33976, 33986, 48564, 27984, 9694, 19443, 10278, 50415, 36602, 43232, 27983, 23993, 36309, 36310, 19164, 12391, 25615, 17758]",6513
6514,"[11809, 42826, 35987, 1876, 36573, 49500, 34695, 34859, 36990, 43911, 19072, 50051, 19659, 34316, 34307, 9474, 14364, 35761, 50411, 7816, 16108, 18687, 46299]",6514
6515,"[23452, 45386, 37173, 28977, 40460]",6515
6516,"[25262, 31971, 18015, 45335, 25790, 12122, 42689, 28418, 1257, 36175, 47919, 42689, 8323, 51737, 40471, 17656, 22449, 50154, 48026, 40299, 36602, 40475, 46953, 16508, 33928, 12878, 9201, 35540, 52104, 25262, 26251, 38618, 48516, 8531, 49987, 33435, 35561, 44334, 86, 50644]",6516
6517,[46674],6517
6518,"[19161, 33827, 34695, 27963, 27978, 20936, 25855, 27528, 31534, 19723, 10006, 40658, 19346, 25042, 44734, 50445, 22595, 8537, 361, 535, 43910, 9342, 38478, 25564, 49619, 18559, 41892, 12147]",6518
6519,"[14228, 24398, 16752, 23921]",6519
6520,"[53070, 13578, 20047, 20047, 9401, 41777, 26098, 11255, 8984, 50967, 2755, 46554, 37539, 13580, 41978, 23335, 12515]",6520
6521,[11634],6521
6522,"[33968, 34051]",6522
6523,"[33960, 33977, 11395, 8737]",6523
6524,"[12495, 12502, 12518, 33976, 33976]",6524
6525,"[12502, 12493, 12494]",6525
6526,"[26978, 43161, 41524, 41522, 11017, 11017]",6526
6527,"[25620, 44018, 18639, 10298]",6527
6528,"[48275, 420, 42231, 32405, 32406, 8246, 34393, 34394, 8108, 27013, 50017, 22993, 22994]",6528
6529,"[42818, 29640, 29575, 28778, 29518, 30224, 15179, 48374, 14585, 30225, 30226, 12516, 23216, 50687, 33995, 8062]",6529
6530,"[13007, 28496, 82]",6530
6531,"[51526, 51539, 51538, 27128, 11389, 11388, 11390, 20751, 23418]",6531
6532,"[36547, 46314, 17152]",6532
6533,"[30684, 13999, 7237, 11358, 18183]",6533
6534,"[24223, 24223, 43157, 44138, 44139, 15755, 16825, 40543, 51063, 43367, 45269]",6534
6535,"[7237, 30684]",6535
6536,"[30236, 28850, 11020, 11026, 11020, 43161, 43183, 52805, 12488, 27952, 23195, 11020, 11026]",6536
6537,[15753],6537
6538,"[39423, 39456]",6538
6539,"[42361, 35444, 18561]",6539
6540,"[46066, 21432, 18426, 11572, 16009, 11208, 48520, 45645, 45647, 12747, 16096]",6540
6541,[36168],6541
6542,"[11018, 20580, 484]",6542
6543,"[46260, 27409, 12340, 11706, 37237, 36502]",6543
6544,"[49416, 5043]",6544
6545,[34009],6545
6546,"[40156, 32195]",6546
6547,"[49438, 49436, 40328, 34433, 34433, 25697, 25697, 50017, 50017, 50958, 17214, 23542, 34902, 34901, 23485, 52929, 22402, 22401, 42189, 36557, 36556]",6547
6548,"[41709, 37475, 50348, 43341, 43343, 2305, 21300, 98, 99, 27951, 10324]",6548
6549,"[13231, 43028]",6549
6550,"[14034, 13948, 46429, 25360, 14217, 13981, 14166, 33763]",6550
6551,"[4329, 17169, 46016, 22057, 24425, 41367, 23380, 9244, 30534, 11443, 25088, 53103, 22675]",6551
6552,"[46179, 27322, 21853]",6552
6553,"[27976, 25360, 1161, 38461, 49692, 5569, 5527, 5384]",6553
6554,"[12205, 41765, 48397, 19138, 25244, 47116, 52916]",6554
6555,"[50051, 20043, 20043, 46203, 22268, 18077, 23473, 27734, 27046, 23002, 13589, 24742]",6555
6556,"[33714, 26855, 12971, 41541, 24683, 21817, 16391, 31090, 40323, 35501, 51517, 40342]",6556
6557,"[27188, 46523, 31915, 52230, 52232, 52231, 40484, 35049, 33528, 33529, 36011, 16649, 34901, 34902, 36049, 23485, 44232, 36309, 23542, 45674, 44696, 36486]",6557
6558,"[7252, 7237, 17545, 7237, 7186, 8558, 34419, 7240]",6558
6559,"[21420, 16682, 36362, 47658, 21400, 42129, 27419, 26775, 23137, 17808, 164, 16064, 34419, 41419, 23392]",6559
6560,"[19376, 25596, 13782, 14520]",6560
6561,"[44149, 12206, 44796, 33442, 46892, 33874, 31503]",6561
6562,[48401],6562
6563,"[43895, 46892, 11821, 35463, 46892, 26030, 41361, 48589, 43897, 12106]",6563
6564,[51810],6564
6565,"[30565, 30349]",6565
6566,"[31566, 37436, 32598, 41409, 23925, 51520, 27976, 24150, 27976, 11835, 9477, 22217]",6566
6567,"[42847, 24995, 25517, 19164, 25758, 25517, 19163, 17763, 48293, 20826, 28961, 34727, 47174, 36309]",6567
6568,[25092],6568
6569,"[12381, 12286, 11001]",6569
6570,"[30840, 19692, 14814, 45428, 52508, 52480, 14567, 14568, 52594]",6570
6571,"[21751, 434, 48335, 12553, 24309, 21811, 37122, 37122, 15289, 43158, 12332, 11027, 1290, 30555]",6571
6572,"[30581, 30551, 1146, 1294, 30559, 50630]",6572
6573,"[8099, 51319, 27721]",6573
6574,[35461],6574
6575,"[22485, 40319, 37549, 37546, 44309, 40471, 38320, 35802, 23418, 22094]",6575
6576,"[9733, 28096, 34625, 43287, 802, 22345, 46728, 33785]",6576
6577,"[22282, 41406, 37092, 46069, 37092]",6577
6578,"[44309, 49259, 23321, 9395]",6578
6579,"[11020, 18041, 48216, 20210, 13556, 51668]",6579
6580,"[51665, 51796]",6580
6581,"[53031, 41767]",6581
6582,"[21347, 44847, 46523, 46564]",6582
6583,"[13084, 52342, 16008, 16008, 16008, 37433, 33776, 50855, 45829]",6583
6584,[28147],6584
6585,"[15915, 48592, 12022, 8241, 12776, 17790, 33773]",6585
6586,"[35833, 43965, 31398, 51731, 23254, 20653, 17821, 31733, 8437, 38494]",6586
6587,"[509, 511, 52714, 11024, 24660, 9565, 30914]",6587
6588,"[24314, 12509, 18445, 26320, 11020, 26395, 45335, 51404, 26342, 26352, 26362, 38544, 27287, 52805, 52805]",6588
6589,[44206],6589
6590,"[8026, 18730, 18728]",6590
6591,"[38597, 11663, 41542, 42179]",6591
6592,"[35723, 37565, 9291]",6592
6593,"[36971, 31733, 35513, 52815, 35778, 41892, 21172, 46227, 45154, 15458, 45232, 32449, 20205, 40349, 8878, 49619, 16544, 46044, 49018, 36715, 34484, 33520, 53109, 41230, 28668, 32560, 37547, 32510, 46336, 35936, 42568, 27542, 32314, 33445, 46941, 46922, 9181]",6593
6594,"[17821, 25899, 37995, 36971, 37438, 14185, 13968]",6594
6595,[14130],6595
6596,"[33916, 33850, 48502, 20192]",6596
6597,"[50119, 23470, 32014, 43482, 33642, 21742, 22993, 50842, 22994, 21920, 42563, 21921, 23461, 33850, 51539, 40626, 21747, 43483, 43485, 43486, 11395, 45809, 36255, 23267, 45809]",6597
6598,"[18403, 20719, 18394, 20914, 11336, 53016, 22562, 26408, 20985, 20985, 8737, 46935, 14549]",6598
6599,"[16908, 40367, 40366, 40368, 40369, 8549, 26621]",6599
6600,"[53083, 19659, 24681, 12402]",6600
6601,"[15864, 46554, 23334, 22184, 42623, 40280, 21824, 40978, 19872, 21142, 26795, 26352, 20958, 47253, 35092, 11358, 31670, 14147, 26352, 20728]",6601
6602,"[15322, 22402, 22401, 27091]",6602
6603,"[35063, 38324, 20192, 20091, 41416, 14345, 49984, 14569, 26480, 11660, 27044, 45609, 26351, 1287, 36487, 42184, 12214, 51055, 42588, 42574, 50962, 14366, 47049, 46463, 31800, 32316, 14130, 8497, 31520, 46616, 31414, 46398, 16813, 37060, 28001, 35802, 47719, 12837, 52903, 45246, 27332, 16559, 38449]",6603
6604,[49599],6604
6605,"[26501, 27556, 45008, 23474, 20210, 26390, 5376, 49320, 26390, 35778, 48459, 27899, 25727, 45290, 46146, 41609, 15007, 41608, 41608, 18494, 53210, 8185, 26362, 46935, 52494, 13143, 1374, 51987, 25756, 33870, 42061, 12547, 48174]",6605
6606,"[23634, 46218, 17347, 31979, 49035, 46290, 43117, 46304, 18956, 10548, 16442, 30060, 1178, 47705, 20057, 26730, 51982, 12523, 202, 8230, 48623, 32602, 16683, 9388]",6606
6607,"[41609, 37260, 29322, 23392, 9730, 50198]",6607
6608,"[24352, 51390, 17757, 9004, 13447, 49340, 13140, 12603, 2912, 38477, 17655, 33567, 37561, 46359, 46359, 33619, 27310, 40395, 53187, 9266, 21734, 43528, 49540, 35480, 11811, 49512, 33866, 28984, 37518, 38476, 770, 17854, 35059, 35058, 33215, 14762, 14761, 34661, 17197, 34630, 27739, 51151, 35028, 31593, 15157, 38696, 31599, 21334, 837, 18037, 9282]",6608
6609,[7112],6609
6610,"[8962, 9358, 10502, 17694]",6610
6611,"[50477, 43076, 49878, 42939, 15165, 18959, 33595, 41882, 41881, 26019, 9479, 40185, 20184]",6611
6612,"[13531, 23073, 20557, 9114, 20444, 20485]",6612
6613,"[20487, 27145, 16566, 16565, 36556, 36557, 45575, 40382, 40381, 43071, 34433, 52099, 40327, 7032, 7045, 32131]",6613
6614,"[39255, 34172, 39258, 46927, 22481, 7073]",6614
6615,"[22129, 20013, 7177, 7060]",6615
6616,"[37315, 20488, 38215, 43097, 34301, 46933, 37315, 7260, 7182, 46933, 46929, 46928]",6616
6617,"[20210, 17959, 36990, 37468, 15008, 21344, 43341, 43343, 43342, 13754, 28304, 7268, 7050, 7135, 7177]",6617
6618,"[37288, 20491, 26347, 26390, 20548, 26357, 20543, 46928, 46926, 46926]",6618
6619,"[43111, 27530, 41703, 7109, 828, 46928, 46920]",6619
6620,"[26592, 33967, 34031, 40709, 22573, 33985, 18788, 20546, 18396, 32170, 21114]",6620
6621,"[13594, 10604, 8667, 24721, 34570, 50937, 30575, 2499, 28872, 48174, 20544, 43300, 16755, 17962]",6621
6622,"[7247, 7134]",6622
6623,"[20687, 8576, 19231, 46057, 13556, 24283, 52140, 21639, 28657, 17191, 36605, 28420, 7124, 7178, 7032, 47127, 49042, 34340]",6623
6624,"[19270, 15420, 8026, 50120, 50121, 50119, 30974, 18399, 28872, 51503, 27772, 50958, 30974, 22401, 22402, 23359, 7285, 7184, 7163, 7040, 8026, 35085]",6624
6625,"[34569, 34570, 49890, 18539, 52665, 48072, 23564, 2592]",6625
6626,"[14041, 3021]",6626
6627,"[53035, 5587, 5249, 15217, 37619, 19281, 27047, 51520, 36941, 846, 13754]",6627
6628,[7055],6628
6629,"[7032, 7174, 7569, 7263, 7126, 7569]",6629
6630,"[35602, 20422]",6630
6631,"[18620, 8047, 14570, 19782]",6631
6632,"[37288, 37315, 38216, 37315, 42974, 46933, 7182, 7126, 46924, 1449, 35112, 46925]",6632
6633,"[20047, 20047, 19231, 24923, 36990, 52141, 227, 13754, 34466, 34466, 7266, 7206]",6633
6634,"[20501, 22989, 22989, 37448, 37449, 50017, 50017, 25697, 25697, 21628, 21629, 35949, 28158, 40328, 40328, 23243, 23244, 21120, 14102, 13951]",6634
6635,"[31346, 9382, 37080, 46055, 14616, 8878, 32316, 7215, 7228, 17493, 17164, 31111, 49689, 16084, 31414, 19283, 27656, 38545, 30625, 41201, 27618, 42551, 32071, 37292, 46610, 46766, 13942, 37289, 37315, 37052, 18490, 42458, 7285, 7284, 7054, 20510, 39947, 30705, 20714]",6635
6636,"[7158, 7112, 7101, 7153, 7271, 6917, 7082, 7264, 51645, 7186]",6636
6637,"[7569, 7174, 7223]",6637
6638,"[15007, 40320, 52885, 41415, 32069, 21908]",6638
6639,"[10381, 7094]",6639
6640,"[52334, 51309, 13362, 27729, 36404, 52665, 49689, 36378]",6640
6641,"[42640, 48029, 22508, 17843, 16416, 23333, 7049, 7213, 7126, 7155]",6641
6642,"[45609, 13506, 52047, 26935, 23085, 17395, 13733, 13734, 5461, 47664, 11201, 38215, 22572, 14028, 14102, 35085]",6642
6643,"[38377, 36330, 51883, 31230, 20447, 20557, 20449, 20543, 818, 8026, 44389, 40496, 11165, 49476, 20212, 52652, 3099, 26395, 8026, 7147, 37327, 20532]",6643
6644,"[7208, 7189, 7256, 7189, 7186]",6644
6645,"[20004, 44575, 41561, 15726, 51515]",6645
6646,"[48534, 12155, 876, 34520, 15873, 27206, 42704, 46417, 46417, 40545, 51523, 50473, 27152, 34829, 35808, 37426, 46824, 195, 21574, 21397, 36365, 33819, 11208, 17967, 46417, 46417]",6646
6647,"[12056, 22994, 22993, 21438, 8123, 16779]",6647
6648,"[51515, 49530, 8455, 26355, 26328, 26390, 26352, 43927, 45083, 37387, 45663, 32545, 53070, 26320, 17520, 17520, 15755, 8187, 8187, 11204, 13650]",6648
6649,"[27616, 16784, 52002, 52002, 52002, 34625, 52559, 49222, 38441, 43135, 848, 20364, 46917, 41896, 34586, 28657, 27912, 22005, 21195, 51015, 32283, 35546, 27394, 14666, 51982, 10518, 17468, 21288, 50171, 37164, 8808, 9461, 16815, 26351, 12908, 22001, 36755, 36340, 8276, 195, 37112, 31932, 26344, 36014, 17781, 15894, 37173, 20047, 17804, 16825, 46610, 11193, 26988, 41159]",6649
6650,"[40781, 36404, 51309, 42704, 51739, 46308, 22589, 20623, 26635, 26625, 8981, 26531, 27546, 13144, 13142]",6650
6651,"[44570, 46618, 18059, 20192, 49293, 22401, 19056, 36557, 22402, 36556, 34902, 32449, 40956, 8692, 42713, 15002, 46317, 51520, 40544, 23439, 27690, 32252, 23418, 25765, 14941, 24501, 31733, 28384, 47083, 35546, 12219, 41591, 11395, 53035, 50139, 50139, 25693, 13754, 43112, 49293, 17740, 21797, 33310, 19083, 20880, 32449, 48193, 48193]",6651
6652,"[43341, 43343, 43342, 23470, 23470, 40543, 46554, 16773, 36700, 53125, 16773, 15275, 50469, 16771, 9006, 9009, 14999, 14998, 47993, 48517]",6652
6653,"[23418, 13030, 88, 11650, 45806, 45751, 18388, 30352, 16036, 8812, 40623, 26344, 8187, 42568]",6653
6654,"[22426, 22426, 8679, 12122, 52885, 19782, 19325, 52015, 42705, 17549, 32600, 17942, 50387, 41410, 34523, 12092, 47092, 27120, 36014, 51055, 34452, 45283, 43973]",6654
6655,"[34615, 23159, 41618, 38351, 41231, 28416, 19912, 33435, 13363, 49304, 40725, 52480, 26363, 17179, 31111, 12097, 45487, 3400, 12572, 297, 13398, 17601, 51786, 19912, 50688, 26390, 11962, 27202, 48268, 8434, 17987, 11885, 195, 26355, 44405, 12175, 46272, 46244, 46554, 20021, 48797, 26320, 26343, 26343, 26320, 26343, 9038, 32017, 26363, 31795, 21356, 11247, 46291, 21734, 36718]",6655
6656,"[36378, 48670, 16857, 45339, 35874, 30580, 26320, 34622, 11812, 15884, 8241, 15889, 13551, 17970, 20056, 26320, 20056, 21050, 21082, 16779, 47211, 11428]",6656
6657,"[12842, 50506, 16694, 43520, 28380, 23478, 41256, 48505, 29229, 34488, 41703, 19425, 31500, 48988, 47701, 17078, 43172, 26516, 46066, 21020, 30289]",6657
6658,"[52100, 24721, 34481, 19203, 50482, 46614, 17522, 17521, 47916, 37517, 51635, 37613, 36488, 36941, 35986, 12842]",6658
6659,"[19239, 22439, 19239]",6659
6660,"[9383, 8701, 17821, 15889, 434, 37090, 46826, 36493, 17962, 49020, 27772, 44232, 28303, 19872, 8134, 22439, 45412, 50401, 17085, 16965, 53022, 45917, 48113, 48502, 44760, 34320, 18329, 23359, 40499, 34375, 40498, 32341, 31288, 34902, 34901, 31959, 45246, 45384, 30989, 12264, 13753, 31287, 42563, 46151, 43490, 34857, 41124, 25778, 42041, 24422, 30817, 21288, 24417, 16096, 1319, 8388, 37022, 23342, 15904, 51404, 8091, 51335, 46603, 42180, 31933, 23544, 24638, 24693, 8273, 34319, 36190, 44232, 31934, 32314, 19420]",6660
6661,"[30081, 18311, 24922, 40747, 46047, 21639, 46353, 42097, 24500, 51532, 22077, 40397, 42653]",6661
6662,"[49664, 44777]",6662
6663,"[4279, 4125, 17179, 51402, 51325, 23160, 28232, 31420, 17179, 52552, 31226, 14703, 37547, 19281, 35573, 38598, 26371, 30796, 14993, 8210, 52404, 49364, 26317]",6663
6664,"[40908, 18346, 26320, 26330, 18347, 18348, 28475, 46613, 13363, 5702, 26330, 43343, 43341, 40333, 26352, 27321, 23359, 51404, 46137, 8159, 26344, 21082]",6664
6665,"[40298, 42526, 42719, 37842, 13085, 8820, 52932, 52933, 34901, 34902, 8499, 31971, 28304, 12763, 11198, 36060, 93, 20197]",6665
6666,"[33880, 20204, 31933, 32314, 28740, 25752, 19425, 23418, 5709, 43112, 26445, 41533, 8083, 52172, 31971, 43117, 25754, 25752, 25755, 25753]",6666
6667,"[37513, 36555, 22164, 8854, 14366, 26536]",6667
6668,"[26390, 26321, 42657, 24916, 31508, 49880, 8317, 26363, 26390]",6668
6669,"[13650, 13652, 35802, 27654, 48717, 36513, 31736, 16877, 36561, 35802, 49344]",6669
6670,"[36400, 47092, 16779, 49893, 15889, 17970, 36015, 21938, 37126, 49558, 13805, 28823, 27556, 16003, 48502, 26386, 22126, 28102, 31127, 27304, 22094, 37512, 30274, 27687, 1157, 48615, 44629, 46618, 51489, 52071, 16886, 52591, 292, 36631, 27690, 15870, 172, 45869, 15890, 8227, 14701, 209, 12982, 46711, 37002, 35528, 35759, 35943, 32335]",6670
6671,"[51082, 42612, 26363, 26355, 9356, 48709, 43108, 43107, 43109, 46986, 21117, 30790, 45919, 45866, 20722, 15477, 20762, 32244, 20905, 8732, 1269, 45925, 45807, 8732, 23264, 36982, 21450, 45697, 31186]",6671
6672,"[50863, 50895, 44099, 27725, 19241, 41698, 20055, 16784, 49344, 52404, 30780, 7038, 41137, 5425, 5419, 5404]",6672
6673,"[15135, 36537, 27789, 15137, 10538, 16051, 23267, 34413, 34414, 34524, 14999, 52121, 34394, 14998, 22619, 28307, 40626, 46043, 46042, 46041, 14898, 41385, 11405, 20025, 22051, 22050, 18087, 50853, 48127]",6673
6674,"[21786, 21786, 48581, 46917, 7988, 26401, 38197, 53070, 30895, 26429, 35760, 50593, 44132, 10076, 41245, 13339, 20280, 26429, 13940, 21022, 44039, 43968, 24919, 18359, 19083, 43988, 43969, 40470]",6674
6675,[50043],6675
6676,"[8385, 12507, 36038, 28652, 11804, 40743, 8144, 45000, 26634, 40194, 43947, 8385, 31395, 30768, 49839, 33684]",6676
6677,"[35025, 26120, 43231, 32254, 48680]",6677
6678,"[50415, 35761, 27874, 42806, 12094, 45034]",6678
6679,"[17845, 30578, 30576, 52337, 52338, 36982, 45807, 20958, 21082, 44423]",6679
6680,"[8103, 18574, 28629, 21619, 35652, 21969, 17600, 16094, 44706, 10100, 35053, 37443, 28454, 30376, 16009, 46616, 19781, 20942, 20958, 43442, 20961]",6680
6681,"[44004, 48131, 26597, 26390, 51462, 19782, 35495, 37529, 34919, 44500, 52717, 26390, 22210, 18877, 18490, 27306, 19083, 19071]",6681
6682,"[40392, 40392, 40392, 40392, 31666, 31666]",6682
6683,"[51404, 51420, 42568, 41892, 22424, 27061, 8139]",6683
6684,"[21220, 37120, 25795, 44783, 51200, 26318, 22564, 31969, 12288, 12287, 43136, 42883]",6684
6685,"[29980, 29980, 28688, 28688, 16170, 20212, 50929, 52151, 52167, 41326, 19077]",6685
6686,[26042],6686
6687,"[26042, 10430, 10426, 50512]",6687
6688,"[46556, 7281]",6688
6689,"[52169, 50929, 52151, 52167, 41326]",6689
6690,"[28286, 16808, 15972, 33527, 51784, 10509, 10509, 9138, 8748, 8862, 25876, 52184]",6690
6691,[9809],6691
6692,[35883],6692
6693,"[49305, 42588, 14941, 17799, 53063, 24681, 40232, 48153, 26387, 26368, 21001, 21005, 1290, 21054, 26317, 48098, 22615]",6693
